Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.128205128205 0.205128205128 0.128205128205 0.205128205128 0.128205128205 0.205128205128
0.128205128205 0.205128205128 0.128205128205 0.205128205128 0.128205128205 0.205128205128
0.175542406312 0.157790927022 0.0986193293886 0.234714003945 0.175542406312 0.157790927022
0.250493096647 0.143446297292 0.0896539358078 0.213376367223 0.159584005738 0.143446297292
0.208744247206 0.20287191441 0.158044946506 0.177813639352 0.132986671448 0.119538581077
0.18976749746 0.1844290131 0.143677224097 0.161648763047 0.211806064953 0.108671437343
0.263424997691 0.167662739182 0.13061565827 0.146953420952 0.192550968139 0.0987922157662
0.202634613608 0.205894414755 0.100473583284 0.189964169963 0.148116129338 0.152917089051
0.168862178007 0.171578678963 0.0837279860704 0.241636808303 0.206763441115 0.127430907542
0.206817060005 0.208906676125 0.0644061431311 0.185874467925 0.235971877781 0.0980237750326
0.172347550004 0.174088896771 0.0536717859426 0.238228723271 0.196643231484 0.165019812527
0.194533964289 0.195777783408 0.038336989959 0.241591945194 0.211888022488 0.117871294662
0.245444970241 0.16314815284 0.0319474916325 0.201326620995 0.259906685407 0.0982260788852
0.223131791128 0.148316502582 0.11995226512 0.183024200904 0.236278804915 0.0892964353502
0.171639839329 0.191012694294 0.0922709731696 0.217710923772 0.181752926858 0.145612642577
0.208953722561 0.146932841764 0.0709776716689 0.244393018287 0.21673302066 0.112009725059
0.237656709662 0.189948339819 0.131521285899 0.187994629451 0.1667177082 0.0861613269687
0.169754792616 0.207105957013 0.0939437756423 0.205710449608 0.190512648714 0.132972376406
0.154322538742 0.188278142739 0.085403432402 0.277918590553 0.173193317013 0.120883978551
0.140293217038 0.171161947945 0.168548574911 0.252653264139 0.157448470012 0.109894525956
0.218448379125 0.155601770859 0.153225977192 0.229684785581 0.143134972738 0.099904114505
0.289498526478 0.141456155326 0.139296342902 0.208804350528 0.130122702489 0.0908219222773
0.222691174214 0.185735504097 0.107151033001 0.237541808098 0.177017463453 0.0698630171364
0.222691174214 0.185735504097 0.107151033001 0.237541808098 0.177017463453 0.0698630171364
0.215127449476 0.190490336065 0.0714340220008 0.225027872066 0.184678308969 0.113242011424
0.286479499523 0.173173032786 0.0649400200008 0.204570792787 0.16788937179 0.102947283113
0.238732916269 0.144310860655 0.054116683334 0.253808993989 0.223241143158 0.0857894025941
0.217029923881 0.131191691505 0.0491969848491 0.230735449081 0.293855584689 0.0779903659947
0.166946095293 0.177839762696 0.0378438344993 0.254411883908 0.226042757453 0.13691566615
0.166946095293 0.177839762696 0.0378438344993 0.254411883908 0.226042757453 0.13691566615
0.151769177539 0.161672511542 0.0344034859084 0.231283530826 0.296402506776 0.124468787409
