Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0333333333333 0.233333333333 0.233333333333 0.233333333333 0.0333333333333 0.233333333333
0.0333333333333 0.233333333333 0.233333333333 0.233333333333 0.0333333333333 0.233333333333
0.206666666667 0.0466666666667 0.246666666667 0.246666666667 0.206666666667 0.0466666666667
0.103333333333 0.523333333333 0.123333333333 0.123333333333 0.103333333333 0.0233333333333
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0416666666667 0.291666666667 0.291666666667 0.0416666666667 0.0416666666667 0.291666666667
0.0416666666667 0.291666666667 0.291666666667 0.0416666666667 0.0416666666667 0.291666666667
0.208333333333 0.0583333333333 0.258333333333 0.208333333333 0.208333333333 0.0583333333333
0.604166666667 0.0291666666667 0.129166666667 0.104166666667 0.104166666667 0.0291666666667
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0416666666667 0.291666666667 0.291666666667 0.0416666666667 0.0416666666667 0.291666666667
0.0416666666667 0.291666666667 0.291666666667 0.0416666666667 0.0416666666667 0.291666666667
0.208333333333 0.0583333333333 0.258333333333 0.208333333333 0.208333333333 0.0583333333333
0.604166666667 0.0291666666667 0.129166666667 0.104166666667 0.104166666667 0.0291666666667
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
