Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0833333333333 0.0833333333333 0.583333333333 0.0833333333333 0.0833333333333 0.0833333333333
0.0208333333333 0.270833333333 0.395833333333 0.0208333333333 0.270833333333 0.0208333333333
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0416666666667 0.291666666667 0.291666666667 0.0416666666667 0.0416666666667 0.291666666667
0.260416666667 0.0729166666667 0.322916666667 0.0104166666667 0.260416666667 0.0729166666667
0.130208333333 0.536458333333 0.161458333333 0.00520833333333 0.130208333333 0.0364583333333
0.0325520833333 0.384114583333 0.0403645833333 0.251302083333 0.0325520833333 0.259114583333
0.258138020833 0.0960286458333 0.260091145833 0.0628255208333 0.258138020833 0.0647786458333
0.0860460069444 0.365342881944 0.0866970486111 0.354275173611 0.0860460069444 0.0215928819444
0.271511501736 0.0913357204861 0.0216742621528 0.0885687934028 0.271511501736 0.255398220486
0.635755750868 0.0456678602431 0.0108371310764 0.0442843967014 0.135755750868 0.127699110243
0.211918583623 0.015222620081 0.336945710359 0.0147614655671 0.045251916956 0.375899703414
0.105959291811 0.00761131004051 0.168472855179 0.00738073278356 0.022625958478 0.687949851707
0.184326548635 0.16793521834 0.194745475863 0.167896788797 0.170437659746 0.114658308618
0.0921632743176 0.08396760917 0.597372737932 0.0839483943986 0.0852188298732 0.0573291543089
0.0921632743176 0.08396760917 0.597372737932 0.0839483943986 0.0852188298732 0.0573291543089
0.364054424773 0.0279892030567 0.199124245977 0.0279827981329 0.361739609958 0.019109718103
0.0910136061931 0.256997300764 0.0497810614943 0.256995699533 0.0904349024894 0.254777429526
0.181835601032 0.209499550127 0.00829684358238 0.209499283256 0.181739150415 0.209129571588
0.590917800516 0.104749775064 0.00414842179119 0.104749641628 0.0908695752075 0.104564785794
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0555555555556 0.0555555555556 0.388888888889 0.388888888889 0.0555555555556 0.0555555555556
0.0185185185185 0.0185185185185 0.462962962963 0.12962962963 0.351851851852 0.0185185185185
0.16975308642 0.16975308642 0.0771604938272 0.188271604938 0.225308641975 0.16975308642
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.233333333333 0.233333333333 0.233333333333 0.233333333333 0.0333333333333 0.0333333333333
0.116666666667 0.116666666667 0.116666666667 0.116666666667 0.516666666667 0.0166666666667
0.372222222222 0.0388888888889 0.0388888888889 0.0388888888889 0.505555555556 0.00555555555556
0.686111111111 0.0194444444444 0.0194444444444 0.0194444444444 0.252777777778 0.00277777777778
0.562037037037 0.00648148148148 0.00648148148148 0.339814814815 0.0842592592593 0.000925925925926
0.140509259259 0.25162037037 0.25162037037 0.334953703704 0.0210648148148 0.000231481481481
0.0702546296296 0.625810185185 0.125810185185 0.167476851852 0.0105324074074 0.000115740740741
0.0175636574074 0.156452546296 0.0314525462963 0.291869212963 0.252633101852 0.250028935185
0.254390914352 0.289113136574 0.00786313657407 0.0729673032407 0.313158275463 0.0625072337963
0.627195457176 0.144556568287 0.00393156828704 0.0364836516204 0.156579137731 0.0312536168981
0.313597728588 0.0722782841435 0.501965784144 0.0182418258102 0.0782895688657 0.0156268084491
