Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.222222222222 0.222222222222 0.0555555555556 0.222222222222 0.0555555555556 0.222222222222
0.484848484848 0.121212121212 0.030303030303 0.121212121212 0.121212121212 0.121212121212
0.333333333333 0.0833333333333 0.0833333333333 0.0833333333333 0.0833333333333 0.333333333333
0.121212121212 0.121212121212 0.121212121212 0.121212121212 0.030303030303 0.484848484848
0.034188034188 0.136752136752 0.136752136752 0.136752136752 0.00854700854701 0.547008547009
0.0383693045564 0.0383693045564 0.153477218225 0.153477218225 0.00239808153477 0.613908872902
0.0395794681509 0.00989486703772 0.158317872604 0.158317872604 0.000618429189858 0.633271490414
0.0102024549657 0.0102024549657 0.163239279452 0.163239279452 0.000159413358839 0.652957117806
0.00257059083424 0.0102823633369 0.164517813391 0.164517813391 4.0165481785e-05 0.658071253565
0.000734745422192 0.0117559267551 0.188094828081 0.0470237070203 1.14803972217e-05 0.752379312324
0.00257059083424 0.0102823633369 0.164517813391 0.164517813391 4.0165481785e-05 0.658071253565
0.00684858212948 0.00684858212948 0.438309256287 0.109577314072 0.000107009095773 0.438309256287
0.0102024549657 0.0102024549657 0.163239279452 0.163239279452 0.000159413358839 0.652957117806
0.0135128002111 0.0135128002111 0.0540512008446 0.0540512008446 5.27843758248e-05 0.864819213513
