Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.190476190476 0.190476190476 0.047619047619 0.190476190476 0.190476190476 0.190476190476
0.190476190476 0.190476190476 0.047619047619 0.190476190476 0.190476190476 0.190476190476
0.280701754386 0.0701754385965 0.0175438596491 0.280701754386 0.280701754386 0.0701754385965
0.124031007752 0.124031007752 0.0077519379845 0.496124031008 0.124031007752 0.124031007752
0.124756335283 0.124756335283 0.00194931773879 0.499025341131 0.124756335283 0.124756335283
0.0344086021505 0.137634408602 0.00215053763441 0.550537634409 0.137634408602 0.137634408602
0.0384384384384 0.0384384384384 0.000600600600601 0.615015015015 0.153753753754 0.153753753754
0.0262725779967 0.0262725779967 0.00164203612479 0.420361247947 0.105090311987 0.420361247947
0.0448179271709 0.0112044817927 0.00280112044818 0.717086834734 0.0448179271709 0.179271708683
0.012012012012 0.012012012012 0.003003003003 0.768768768769 0.012012012012 0.192192192192
0.00305810397554 0.0122324159021 0.00305810397554 0.782874617737 0.00305810397554 0.195718654434
0.00077519379845 0.0031007751938 0.0031007751938 0.793798449612 0.00077519379845 0.198449612403
0.000194817845315 0.000779271381259 0.000779271381259 0.797973894409 0.000779271381259 0.199493473602
4.87400692109e-05 0.000779841107374 0.000779841107374 0.798557293951 0.000194960276844 0.199639323488
1.21872448296e-05 0.000779983669092 0.000779983669092 0.79870327715 4.87489793182e-05 0.199675819288
