Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0555555555556 0.222222222222 0.222222222222 0.222222222222 0.0555555555556 0.222222222222
0.111111111111 0.111111111111 0.444444444444 0.111111111111 0.111111111111 0.111111111111
0.0666666666667 0.266666666667 0.266666666667 0.0666666666667 0.0666666666667 0.266666666667
0.025641025641 0.410256410256 0.102564102564 0.025641025641 0.025641025641 0.410256410256
0.0666666666667 0.266666666667 0.266666666667 0.0666666666667 0.0666666666667 0.266666666667
0.0185185185185 0.296296296296 0.296296296296 0.0740740740741 0.0185185185185 0.296296296296
0.00980392156863 0.156862745098 0.627450980392 0.0392156862745 0.00980392156863 0.156862745098
0.00292397660819 0.187134502924 0.748538011696 0.0116959064327 0.00292397660819 0.046783625731
0.000740740740741 0.18962962963 0.758518518519 0.00296296296296 0.000740740740741 0.0474074074074
0.00021616947687 0.0553393860787 0.885430177259 0.00345871162992 0.00021616947687 0.0553393860787
5.40598983674e-05 0.0553573359282 0.885717374851 0.00345983349551 5.40598983674e-05 0.0553573359282
1.35155225777e-05 0.0553595804782 0.885753287651 0.00345997377989 5.40620903107e-05 0.0553595804782
3.53500539088e-06 0.0144793820811 0.926680453188 0.000904961380066 1.41400215635e-05 0.0579175283242
3.74065304321e-06 0.00383042871625 0.980589751359 0.000239401794765 1.49626121728e-05 0.015321714865
9.35344323629e-07 0.00383117034958 0.980779609494 5.98620367123e-05 3.74137729452e-06 0.0153246813983
2.37256198496e-07 0.00097180138904 0.995124622377 1.51843967038e-05 9.49024793985e-07 0.00388720555616
2.37432124092e-07 0.00024313049507 0.995862507806 3.79891398546e-06 2.37432124092e-07 0.00389008792112
5.93690471399e-08 6.07939042712e-05 0.99604732758 9.49904754238e-07 5.93690471399e-08 0.00389080987336
1.48422736808e-08 6.07939529965e-05 0.996048125894 2.37476378892e-07 1.48422736808e-08 0.00389081299177
3.71056916368e-09 6.07939651778e-05 0.996048325473 5.9369106619e-08 3.71056916368e-09 0.00389081377138
9.27642337389e-10 6.07939682231e-05 0.996048375368 1.48422773982e-08 9.27642337389e-10 0.00389081396628
9.27642337389e-10 6.07939682231e-05 0.996048375368 1.48422773982e-08 9.27642337389e-10 0.00389081396628
2.31910587252e-10 6.07939689845e-05 0.996048387842 3.71056939603e-09 2.31910587252e-10 0.00389081401501
5.79776469944e-11 6.07939691748e-05 0.99604839096 9.27642351911e-10 5.79776469944e-11 0.00389081402719
1.44944117599e-11 6.07939692224e-05 0.99604839174 2.31910588159e-10 1.44944117599e-11 0.00389081403023
5.73087143454e-11 6.00925424535e-05 0.984556215558 9.16939429527e-10 5.73087143454e-11 0.0153836908681
1.43271785974e-11 6.00925425e-05 0.98455621632 2.29234857559e-10 1.43271785974e-11 0.01538369088
3.62360294007e-12 6.07939692237e-05 0.996048391761 2.31910588164e-10 3.62360294007e-12 0.00389081403032
