Price Resolution OpticalZoom DigitalZoom Weight StorageIncluded
0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667 0.166666666667
0.0666666666667 0.266666666667 0.0666666666667 0.266666666667 0.0666666666667 0.266666666667
0.0666666666667 0.266666666667 0.0666666666667 0.266666666667 0.0666666666667 0.266666666667
0.121212121212 0.121212121212 0.030303030303 0.484848484848 0.121212121212 0.121212121212
0.0380952380952 0.152380952381 0.00952380952381 0.609523809524 0.152380952381 0.0380952380952
0.0112044817927 0.179271708683 0.00280112044818 0.717086834734 0.0448179271709 0.0448179271709
0.0116194625999 0.185911401598 0.000726216412491 0.743645606391 0.0116194625999 0.0464778503994
0.0135106607558 0.054042643023 0.000211104074309 0.864682288368 0.0135106607558 0.054042643023
0.0135128002111 0.0540512008446 5.27843758248e-05 0.864819213513 0.0135128002111 0.0540512008446
0.0116273788436 0.0465095153745 4.54194486079e-05 0.744152245992 0.0116273788436 0.186038061498
0.00306744790731 0.0122697916292 1.19822183879e-05 0.78526666427 0.00306744790731 0.196316666068
0.000770413706141 0.0123266192983 3.00942853961e-06 0.788903635089 0.000770413706141 0.197225908772
0.000192826696254 0.0123409085602 7.5322928224e-07 0.789818147854 0.000192826696254 0.197454536964
4.82206486468e-05 0.0123444860536 1.88361908777e-07 0.79004710743 4.82206486468e-05 0.197511776857
1.20560358897e-05 0.012345380751 4.70938901941e-08 0.790104368067 1.20560358897e-05 0.197526092017
3.01406358537e-06 0.0123456044457 1.17736858803e-08 0.790118684523 3.01406358537e-06 0.197529671131
7.60559800177e-07 0.00311525294153 2.97093671944e-09 0.797504753031 3.04223920071e-06 0.199376188258
1.90140492768e-07 0.0031152618335 7.42736299873e-10 0.797507029377 7.6056197107e-07 0.199376757344
2.24187650395e-07 0.000918272616017 2.18933252339e-10 0.940311158802 8.96750601579e-07 0.0587694474251
2.24187801212e-07 0.000918273233765 5.47333499053e-11 0.940311791375 2.24187801212e-07 0.0587694869609
5.60469691529e-08 0.000918273542601 1.36833420783e-11 0.940312107623 5.60469691529e-08 0.0587695067265
5.60855979516e-08 0.00022972660921 3.42319323435e-12 0.940960191323 1.40213994879e-08 0.0588100119577
